benchmark_idx,corpus,corpus_type,label,human,llm,human_raw,llm_raw,in_scope
71,migration,migration,human_interest_present,yes,yes,yes,yes,True
71,migration,migration,economic_present,no,no,no,no,True
71,migration,migration,deservingness_present,yes,yes,yes,yes,True
71,migration,migration,responsibility_present,yes,yes,yes,yes,True
71,migration,migration,securitization_present,no,no,no,no,True
71,migration,migration,othering_present,no,yes,no,yes,True
71,migration,migration,agency_present,yes,yes,yes,yes,True
71,migration,migration,humanitarian_present,yes,yes,yes,yes,True
71,migration,migration,security_present,no,no,no,no,True
71,migration,migration,policy_present,yes,yes,yes,yes,True
71,migration,migration,scientific_present,,,,,False
71,migration,migration,crisis_present,,,,,False
71,migration,migration,solutions_present,,,,,False
71,migration,migration,victim_present,,,,,False
71,migration,migration,skepticism_present,,,,,False
72,migration,migration,conflict_present,yes,yes,yes,yes,True
72,migration,migration,human_interest_present,no,no,no,no,True
72,migration,migration,economic_present,yes,yes,yes,yes,True
72,migration,migration,deservingness_present,no,no,no,no,True
72,migration,migration,responsibility_present,yes,yes,yes,yes,True
72,migration,migration,securitization_present,no,no,no,no,True
72,migration,migration,othering_present,no,no,no,no,True
72,migration,migration,agency_present,yes,yes,yes,yes,True
72,migration,migration,humanitarian_present,no,no,no,no,True
72,migration,migration,security_present,no,yes,no,yes,True
72,migration,migration,policy_present,yes,yes,yes,yes,True
72,migration,migration,scientific_present,no,,no,,False
72,migration,migration,crisis_present,no,,no,,False
72,migration,migration,solutions_present,yes,,yes,,False
72,migration,migration,victim_present,no,,no,,False
72,migration,migration,skepticism_present,no,,no,,False
73,migration,migration,conflict_present,yes,yes,yes,yes,True
73,migration,migration,human_interest_present,no,yes,no,yes,True
73,migration,migration,economic_present,no,no,no,no,True
73,migration,migration,deservingness_present,yes,no,yes,no,True
73,migration,migration,responsibility_present,yes,yes,yes,yes,True
73,migration,migration,securitization_present,no,yes,no,yes,True
73,migration,migration,othering_present,no,no,no,no,True
73,migration,migration,agency_present,yes,yes,yes,yes,True
73,migration,migration,humanitarian_present,yes,yes,yes,yes,True
73,migration,migration,security_present,yes,yes,yes,yes,True
73,migration,migration,policy_present,yes,yes,yes,yes,True
73,migration,migration,scientific_present,,,,,False
73,migration,migration,crisis_present,,,,,False
73,migration,migration,solutions_present,,,,,False
73,migration,migration,victim_present,,,,,False
73,migration,migration,skepticism_present,,,,,False
74,migration,migration,conflict_present,no,no,no,no,True
74,migration,migration,human_interest_present,yes,yes,yes,yes,True
74,migration,migration,economic_present,no,no,no,no,True
74,migration,migration,deservingness_present,no,no,no,no,True
74,migration,migration,responsibility_present,no,yes,no,yes,True
74,migration,migration,securitization_present,no,no,no,no,True
74,migration,migration,othering_present,no,yes,no,yes,True
74,migration,migration,agency_present,yes,yes,yes,yes,True
74,migration,migration,humanitarian_present,yes,yes,yes,yes,True
74,migration,migration,security_present,no,no,no,no,True
74,migration,migration,policy_present,no,no,no,no,True
74,migration,migration,scientific_present,,,,,False
74,migration,migration,crisis_present,,,,,False
74,migration,migration,solutions_present,,,,,False
74,migration,migration,victim_present,,,,,False
74,migration,migration,skepticism_present,,,,,False
75,migration,migration,conflict_present,no,no,no,no,True
75,migration,migration,human_interest_present,yes,yes,yes,yes,True
75,migration,migration,economic_present,no,no,no,no,True
75,migration,migration,deservingness_present,no,yes,no,yes,True
75,migration,migration,responsibility_present,no,no,no,no,True
75,migration,migration,securitization_present,no,no,no,no,True
75,migration,migration,othering_present,no,yes,no,yes,True
75,migration,migration,agency_present,yes,yes,yes,yes,True
75,migration,migration,humanitarian_present,no,yes,no,yes,True
75,migration,migration,security_present,no,no,no,no,True
75,migration,migration,policy_present,no,no,no,no,True
75,migration,migration,scientific_present,,,,,False
75,migration,migration,crisis_present,,,,,False
75,migration,migration,solutions_present,,,,,False
75,migration,migration,victim_present,,,,,False
75,migration,migration,skepticism_present,,,,,False
76,migration,migration,conflict_present,yes,yes,yes,yes,True
76,migration,migration,human_interest_present,no,no,no,no,True
76,migration,migration,economic_present,yes,yes,yes,yes,True
76,migration,migration,deservingness_present,yes,yes,yes,yes,True
76,migration,migration,responsibility_present,yes,yes,yes,yes,True
76,migration,migration,securitization_present,no,no,no,no,True
76,migration,migration,othering_present,yes,yes,yes,yes,True
76,migration,migration,agency_present,yes,yes,yes,yes,True
76,migration,migration,humanitarian_present,no,no,no,no,True
76,migration,migration,security_present,no,yes,no,yes,True
76,migration,migration,policy_present,yes,yes,yes,yes,True
76,migration,migration,scientific_present,,,,,False
76,migration,migration,crisis_present,,,,,False
76,migration,migration,solutions_present,,,,,False
76,migration,migration,victim_present,,,,,False
76,migration,migration,skepticism_present,,,,,False
77,migration,migration,conflict_present,yes,yes,yes,yes,True
77,migration,migration,human_interest_present,yes,yes,yes,yes,True
77,migration,migration,economic_present,yes,yes,yes,yes,True
77,migration,migration,deservingness_present,no,no,no,no,True
77,migration,migration,responsibility_present,yes,yes,yes,yes,True
77,migration,migration,securitization_present,no,no,no,no,True
77,migration,migration,othering_present,no,yes,no,yes,True
77,migration,migration,agency_present,yes,yes,yes,yes,True
77,migration,migration,humanitarian_present,no,no,no,no,True
77,migration,migration,security_present,no,yes,no,yes,True
77,migration,migration,policy_present,yes,yes,yes,yes,True
77,migration,migration,scientific_present,,,,,False
77,migration,migration,crisis_present,,,,,False
77,migration,migration,solutions_present,,,,,False
77,migration,migration,victim_present,,,,,False
77,migration,migration,skepticism_present,,,,,False
78,migration,migration,conflict_present,yes,yes,yes,yes,True
78,migration,migration,human_interest_present,no,yes,no,yes,True
78,migration,migration,economic_present,no,no,no,no,True
78,migration,migration,deservingness_present,no,no,no,no,True
78,migration,migration,responsibility_present,yes,yes,yes,yes,True
78,migration,migration,securitization_present,no,no,no,no,True
78,migration,migration,othering_present,no,no,no,no,True
78,migration,migration,agency_present,yes,yes,yes,yes,True
78,migration,migration,humanitarian_present,yes,no,yes,no,True
78,migration,migration,security_present,no,no,no,no,True
78,migration,migration,policy_present,yes,yes,yes,yes,True
78,migration,migration,scientific_present,,,,,False
78,migration,migration,crisis_present,,,,,False
78,migration,migration,solutions_present,,,,,False
78,migration,migration,victim_present,,,,,False
78,migration,migration,skepticism_present,,,,,False
79,migration,migration,conflict_present,no,yes,no,yes,True
79,migration,migration,human_interest_present,no,no,no,no,True
79,migration,migration,economic_present,no,no,no,no,True
79,migration,migration,deservingness_present,yes,no,yes,no,True
79,migration,migration,responsibility_present,yes,yes,yes,yes,True
79,migration,migration,securitization_present,no,no,no,no,True
79,migration,migration,othering_present,no,yes,no,yes,True
79,migration,migration,agency_present,yes,yes,yes,yes,True
79,migration,migration,humanitarian_present,yes,yes,yes,yes,True
79,migration,migration,security_present,no,no,no,no,True
79,migration,migration,policy_present,yes,yes,yes,yes,True
79,migration,migration,scientific_present,,,,,False
79,migration,migration,crisis_present,,,,,False
79,migration,migration,solutions_present,,,,,False
79,migration,migration,victim_present,,,,,False
79,migration,migration,skepticism_present,,,,,False
80,migration,migration,conflict_present,yes,yes,yes,yes,True
80,migration,migration,human_interest_present,no,yes,no,yes,True
80,migration,migration,economic_present,no,no,no,no,True
80,migration,migration,deservingness_present,yes,yes,yes,yes,True
80,migration,migration,responsibility_present,yes,yes,yes,yes,True
80,migration,migration,securitization_present,no,no,no,no,True
80,migration,migration,othering_present,no,yes,no,yes,True
80,migration,migration,agency_present,yes,yes,yes,yes,True
80,migration,migration,humanitarian_present,yes,yes,yes,yes,True
80,migration,migration,security_present,no,no,no,no,True
80,migration,migration,policy_present,yes,yes,yes,yes,True
80,migration,migration,scientific_present,,,,,False
80,migration,migration,crisis_present,,,,,False
80,migration,migration,solutions_present,,,,,False
80,migration,migration,victim_present,,,,,False
80,migration,migration,skepticism_present,,,,,False
81,migration,migration,conflict_present,no,yes,no,yes,True
81,migration,migration,human_interest_present,no,no,no,no,True
81,migration,migration,economic_present,yes,yes,yes,yes,True
81,migration,migration,deservingness_present,yes,no,yes,no,True
81,migration,migration,responsibility_present,yes,yes,yes,yes,True
81,migration,migration,securitization_present,yes,yes,yes,yes,True
81,migration,migration,othering_present,no,yes,no,yes,True
81,migration,migration,agency_present,yes,yes,yes,yes,True
81,migration,migration,humanitarian_present,yes,no,yes,no,True
81,migration,migration,security_present,yes,yes,yes,yes,True
81,migration,migration,policy_present,yes,yes,yes,yes,True
81,migration,migration,scientific_present,,,,,False
81,migration,migration,crisis_present,,,,,False
81,migration,migration,solutions_present,,,,,False
81,migration,migration,victim_present,,,,,False
81,migration,migration,skepticism_present,,,,,False
82,migration,migration,conflict_present,no,yes,no,yes,True
82,migration,migration,human_interest_present,no,no,no,no,True
82,migration,migration,economic_present,no,no,no,no,True
82,migration,migration,deservingness_present,no,no,no,no,True
82,migration,migration,responsibility_present,no,yes,no,yes,True
82,migration,migration,securitization_present,no,no,no,no,True
82,migration,migration,othering_present,no,yes,no,yes,True
82,migration,migration,agency_present,yes,yes,yes,yes,True
82,migration,migration,humanitarian_present,yes,yes,yes,yes,True
82,migration,migration,security_present,no,no,no,no,True
82,migration,migration,policy_present,yes,yes,yes,yes,True
82,migration,migration,scientific_present,,,,,False
82,migration,migration,crisis_present,,,,,False
82,migration,migration,solutions_present,,,,,False
82,migration,migration,victim_present,,,,,False
82,migration,migration,skepticism_present,,,,,False
83,migration,migration,conflict_present,yes,yes,yes,yes,True
83,migration,migration,human_interest_present,yes,yes,yes,yes,True
83,migration,migration,economic_present,no,no,no,no,True
83,migration,migration,deservingness_present,yes,yes,yes,yes,True
83,migration,migration,responsibility_present,yes,yes,yes,yes,True
83,migration,migration,securitization_present,no,no,no,no,True
83,migration,migration,othering_present,no,yes,no,yes,True
83,migration,migration,agency_present,yes,yes,yes,yes,True
83,migration,migration,humanitarian_present,yes,yes,yes,yes,True
83,migration,migration,security_present,no,no,no,no,True
83,migration,migration,policy_present,no,yes,no,yes,True
83,migration,migration,scientific_present,,,,,False
83,migration,migration,crisis_present,,,,,False
83,migration,migration,solutions_present,,,,,False
83,migration,migration,victim_present,,,,,False
83,migration,migration,skepticism_present,,,,,False
84,migration,migration,conflict_present,yes,yes,yes,yes,True
84,migration,migration,human_interest_present,no,no,no,no,True
84,migration,migration,economic_present,no,no,no,no,True
84,migration,migration,deservingness_present,yes,yes,yes,yes,True
84,migration,migration,responsibility_present,yes,yes,yes,yes,True
84,migration,migration,securitization_present,no,no,no,no,True
84,migration,migration,othering_present,no,yes,no,yes,True
84,migration,migration,agency_present,yes,yes,yes,yes,True
84,migration,migration,humanitarian_present,no,yes,no,yes,True
84,migration,migration,security_present,no,no,no,no,True
84,migration,migration,policy_present,yes,yes,yes,yes,True
84,migration,migration,scientific_present,,,,,False
84,migration,migration,crisis_present,,,,,False
84,migration,migration,solutions_present,,,,,False
84,migration,migration,victim_present,,,,,False
84,migration,migration,skepticism_present,,,,,False
85,migration,migration,conflict_present,yes,yes,yes,yes,True
85,migration,migration,human_interest_present,yes,yes,yes,yes,True
85,migration,migration,economic_present,no,no,no,no,True
85,migration,migration,deservingness_present,yes,yes,yes,yes,True
85,migration,migration,responsibility_present,yes,yes,yes,yes,True
85,migration,migration,securitization_present,yes,yes,yes,yes,True
85,migration,migration,othering_present,yes,no,yes,no,True
85,migration,migration,agency_present,yes,yes,yes,yes,True
85,migration,migration,humanitarian_present,yes,yes,yes,yes,True
85,migration,migration,security_present,yes,no,yes,no,True
85,migration,migration,policy_present,yes,yes,yes,yes,True
85,migration,migration,scientific_present,,,,,False
85,migration,migration,crisis_present,,,,,False
85,migration,migration,solutions_present,,,,,False
85,migration,migration,victim_present,,,,,False
85,migration,migration,skepticism_present,,,,,False
86,migration,migration,conflict_present,no,yes,no,yes,True
86,migration,migration,human_interest_present,no,no,no,no,True
86,migration,migration,economic_present,no,no,no,no,True
86,migration,migration,deservingness_present,no,no,no,no,True
86,migration,migration,responsibility_present,no,yes,no,yes,True
86,migration,migration,securitization_present,no,no,no,no,True
86,migration,migration,othering_present,no,yes,no,yes,True
86,migration,migration,agency_present,no,yes,no,yes,True
86,migration,migration,humanitarian_present,no,yes,no,yes,True
86,migration,migration,security_present,no,no,no,no,True
86,migration,migration,policy_present,yes,yes,yes,yes,True
86,migration,migration,scientific_present,,,,,False
86,migration,migration,crisis_present,,,,,False
86,migration,migration,solutions_present,,,,,False
86,migration,migration,victim_present,,,,,False
86,migration,migration,skepticism_present,,,,,False
87,migration,migration,conflict_present,no,yes,no,yes,True
87,migration,migration,human_interest_present,yes,yes,yes,yes,True
87,migration,migration,economic_present,no,no,no,no,True
87,migration,migration,deservingness_present,no,no,no,no,True
87,migration,migration,responsibility_present,yes,yes,yes,yes,True
87,migration,migration,securitization_present,no,no,no,no,True
87,migration,migration,othering_present,no,yes,no,yes,True
87,migration,migration,agency_present,yes,yes,yes,yes,True
87,migration,migration,humanitarian_present,yes,yes,yes,yes,True
87,migration,migration,security_present,no,no,no,no,True
87,migration,migration,policy_present,no,yes,no,yes,True
87,migration,migration,scientific_present,,,,,False
87,migration,migration,crisis_present,,,,,False
87,migration,migration,solutions_present,,,,,False
87,migration,migration,victim_present,,,,,False
87,migration,migration,skepticism_present,,,,,False
88,migration,migration,conflict_present,yes,yes,yes,yes,True
88,migration,migration,human_interest_present,no,no,no,no,True
88,migration,migration,economic_present,yes,yes,yes,yes,True
88,migration,migration,deservingness_present,yes,yes,yes,yes,True
88,migration,migration,responsibility_present,yes,yes,yes,yes,True
88,migration,migration,securitization_present,no,no,no,no,True
88,migration,migration,othering_present,yes,yes,yes,yes,True
88,migration,migration,agency_present,yes,yes,yes,yes,True
88,migration,migration,humanitarian_present,no,no,no,no,True
88,migration,migration,security_present,no,yes,no,yes,True
88,migration,migration,policy_present,yes,yes,yes,yes,True
88,migration,migration,scientific_present,,,,,False
88,migration,migration,crisis_present,,,,,False
88,migration,migration,solutions_present,,,,,False
88,migration,migration,victim_present,,,,,False
88,migration,migration,skepticism_present,,,,,False
89,migration,migration,conflict_present,yes,yes,yes,yes,True
89,migration,migration,human_interest_present,yes,yes,yes,yes,True
89,migration,migration,economic_present,yes,yes,yes,yes,True
89,migration,migration,deservingness_present,yes,yes,yes,yes,True
89,migration,migration,responsibility_present,yes,yes,yes,yes,True
89,migration,migration,securitization_present,no,no,no,no,True
89,migration,migration,othering_present,no,yes,no,yes,True
89,migration,migration,agency_present,yes,yes,yes,yes,True
89,migration,migration,humanitarian_present,yes,yes,yes,yes,True
89,migration,migration,security_present,no,yes,no,yes,True
89,migration,migration,policy_present,yes,yes,yes,yes,True
89,migration,migration,scientific_present,,,,,False
89,migration,migration,crisis_present,,,,,False
89,migration,migration,solutions_present,,,,,False
89,migration,migration,victim_present,,,,,False
89,migration,migration,skepticism_present,,,,,False
90,migration,migration,conflict_present,yes,yes,yes,yes,True
90,migration,migration,human_interest_present,no,no,no,no,True
90,migration,migration,economic_present,yes,yes,yes,yes,True
90,migration,migration,deservingness_present,yes,yes,yes,yes,True
90,migration,migration,responsibility_present,yes,yes,yes,yes,True
90,migration,migration,securitization_present,yes,no,yes,no,True
90,migration,migration,othering_present,yes,yes,yes,yes,True
90,migration,migration,agency_present,yes,yes,yes,yes,True
90,migration,migration,humanitarian_present,no,no,no,no,True
90,migration,migration,security_present,yes,yes,yes,yes,True
90,migration,migration,policy_present,yes,yes,yes,yes,True
90,migration,migration,scientific_present,,,,,False
90,migration,migration,crisis_present,,,,,False
90,migration,migration,solutions_present,,,,,False
90,migration,migration,victim_present,,,,,False
90,migration,migration,skepticism_present,,,,,False
91,migration,migration,conflict_present,no,no,no,no,True
91,migration,migration,human_interest_present,no,no,no,no,True
91,migration,migration,economic_present,yes,yes,yes,yes,True
91,migration,migration,deservingness_present,no,no,no,no,True
91,migration,migration,responsibility_present,no,yes,no,yes,True
91,migration,migration,securitization_present,no,no,no,no,True
91,migration,migration,othering_present,no,yes,no,yes,True
91,migration,migration,agency_present,no,yes,no,yes,True
91,migration,migration,humanitarian_present,no,yes,no,yes,True
91,migration,migration,security_present,no,no,no,no,True
91,migration,migration,policy_present,no,yes,no,yes,True
91,migration,migration,scientific_present,,,,,False
91,migration,migration,crisis_present,,,,,False
91,migration,migration,solutions_present,,,,,False
91,migration,migration,victim_present,,,,,False
91,migration,migration,skepticism_present,,,,,False
92,migration,migration,conflict_present,yes,yes,yes,yes,True
92,migration,migration,human_interest_present,no,no,no,no,True
92,migration,migration,economic_present,no,no,no,no,True
92,migration,migration,deservingness_present,yes,yes,yes,yes,True
92,migration,migration,responsibility_present,yes,no,yes,no,True
92,migration,migration,securitization_present,no,no,no,no,True
92,migration,migration,othering_present,no,yes,no,yes,True
92,migration,migration,agency_present,yes,yes,yes,yes,True
92,migration,migration,humanitarian_present,no,no,no,no,True
92,migration,migration,security_present,yes,yes,yes,yes,True
92,migration,migration,policy_present,yes,yes,yes,yes,True
92,migration,migration,scientific_present,,,,,False
92,migration,migration,crisis_present,,,,,False
92,migration,migration,solutions_present,,,,,False
92,migration,migration,victim_present,,,,,False
92,migration,migration,skepticism_present,,,,,False
93,migration,migration,conflict_present,yes,yes,yes,yes,True
93,migration,migration,human_interest_present,no,no,no,no,True
93,migration,migration,economic_present,no,no,no,no,True
93,migration,migration,deservingness_present,no,no,no,no,True
93,migration,migration,responsibility_present,yes,yes,yes,yes,True
93,migration,migration,securitization_present,yes,yes,yes,yes,True
93,migration,migration,othering_present,no,no,no,no,True
93,migration,migration,agency_present,yes,yes,yes,yes,True
93,migration,migration,humanitarian_present,no,no,no,no,True
93,migration,migration,security_present,yes,yes,yes,yes,True
93,migration,migration,policy_present,yes,yes,yes,yes,True
93,migration,migration,scientific_present,,,,,False
93,migration,migration,crisis_present,,,,,False
93,migration,migration,solutions_present,,,,,False
93,migration,migration,victim_present,,,,,False
93,migration,migration,skepticism_present,,,,,False
94,migration,migration,conflict_present,no,no,no,no,True
94,migration,migration,human_interest_present,yes,yes,yes,yes,True
94,migration,migration,economic_present,no,no,no,no,True
94,migration,migration,deservingness_present,no,yes,no,yes,True
94,migration,migration,responsibility_present,no,no,no,no,True
94,migration,migration,securitization_present,no,no,no,no,True
94,migration,migration,othering_present,no,yes,no,yes,True
94,migration,migration,agency_present,yes,yes,yes,yes,True
94,migration,migration,humanitarian_present,yes,yes,yes,yes,True
94,migration,migration,security_present,no,no,no,no,True
94,migration,migration,policy_present,no,no,no,no,True
94,migration,migration,scientific_present,,,,,False
94,migration,migration,crisis_present,,,,,False
94,migration,migration,solutions_present,,,,,False
94,migration,migration,victim_present,,,,,False
94,migration,migration,skepticism_present,,,,,False
95,migration,migration,conflict_present,no,yes,no,yes,True
95,migration,migration,human_interest_present,no,no,no,no,True
95,migration,migration,economic_present,no,no,no,no,True
95,migration,migration,deservingness_present,no,no,no,no,True
95,migration,migration,responsibility_present,yes,yes,yes,yes,True
95,migration,migration,securitization_present,no,no,no,no,True
95,migration,migration,othering_present,no,yes,no,yes,True
95,migration,migration,agency_present,yes,yes,yes,yes,True
95,migration,migration,humanitarian_present,yes,no,yes,no,True
95,migration,migration,security_present,no,no,no,no,True
95,migration,migration,policy_present,yes,yes,yes,yes,True
95,migration,migration,scientific_present,,,,,False
95,migration,migration,crisis_present,,,,,False
95,migration,migration,solutions_present,,,,,False
95,migration,migration,victim_present,,,,,False
95,migration,migration,skepticism_present,,,,,False
96,migration,migration,conflict_present,yes,yes,yes,yes,True
96,migration,migration,human_interest_present,no,no,no,no,True
96,migration,migration,economic_present,no,no,no,no,True
96,migration,migration,deservingness_present,yes,yes,yes,yes,True
96,migration,migration,responsibility_present,yes,yes,yes,yes,True
96,migration,migration,securitization_present,no,no,no,no,True
96,migration,migration,othering_present,yes,yes,yes,yes,True
96,migration,migration,agency_present,yes,yes,yes,yes,True
96,migration,migration,humanitarian_present,yes,yes,yes,yes,True
96,migration,migration,security_present,yes,yes,yes,yes,True
96,migration,migration,policy_present,yes,yes,yes,yes,True
96,migration,migration,scientific_present,,,,,False
96,migration,migration,crisis_present,,,,,False
96,migration,migration,solutions_present,,,,,False
96,migration,migration,victim_present,,,,,False
96,migration,migration,skepticism_present,,,,,False
97,migration,migration,conflict_present,yes,yes,yes,yes,True
97,migration,migration,human_interest_present,no,no,no,no,True
97,migration,migration,economic_present,no,no,no,no,True
97,migration,migration,deservingness_present,yes,yes,yes,yes,True
97,migration,migration,responsibility_present,yes,yes,yes,yes,True
97,migration,migration,securitization_present,yes,yes,yes,yes,True
97,migration,migration,othering_present,no,yes,no,yes,True
97,migration,migration,agency_present,yes,yes,yes,yes,True
97,migration,migration,humanitarian_present,yes,yes,yes,yes,True
97,migration,migration,security_present,yes,yes,yes,yes,True
97,migration,migration,policy_present,yes,yes,yes,yes,True
97,migration,migration,scientific_present,,,,,False
97,migration,migration,crisis_present,,,,,False
97,migration,migration,solutions_present,,,,,False
97,migration,migration,victim_present,,,,,False
97,migration,migration,skepticism_present,,,,,False
98,migration,migration,conflict_present,yes,yes,yes,yes,True
98,migration,migration,human_interest_present,no,yes,no,yes,True
98,migration,migration,economic_present,yes,yes,yes,yes,True
98,migration,migration,deservingness_present,yes,yes,yes,yes,True
98,migration,migration,responsibility_present,yes,yes,yes,yes,True
98,migration,migration,securitization_present,no,no,no,no,True
98,migration,migration,othering_present,no,yes,no,yes,True
98,migration,migration,agency_present,yes,yes,yes,yes,True
98,migration,migration,humanitarian_present,yes,yes,yes,yes,True
98,migration,migration,security_present,no,no,no,no,True
98,migration,migration,policy_present,yes,yes,yes,yes,True
98,migration,migration,scientific_present,,,,,False
98,migration,migration,crisis_present,,,,,False
98,migration,migration,solutions_present,,,,,False
98,migration,migration,victim_present,,,,,False
98,migration,migration,skepticism_present,,,,,False
99,migration,migration,conflict_present,no,yes,no,yes,True
99,migration,migration,human_interest_present,no,no,no,no,True
99,migration,migration,economic_present,no,no,no,no,True
99,migration,migration,deservingness_present,no,no,no,no,True
99,migration,migration,responsibility_present,yes,yes,yes,yes,True
99,migration,migration,securitization_present,no,no,no,no,True
99,migration,migration,othering_present,no,yes,no,yes,True
99,migration,migration,agency_present,yes,yes,yes,yes,True
99,migration,migration,humanitarian_present,no,no,no,no,True
99,migration,migration,security_present,yes,yes,yes,yes,True
99,migration,migration,policy_present,yes,yes,yes,yes,True
99,migration,migration,scientific_present,,,,,False
99,migration,migration,crisis_present,,,,,False
99,migration,migration,solutions_present,,,,,False
99,migration,migration,victim_present,,,,,False
99,migration,migration,skepticism_present,,,,,False
